timestamp,cpu_usage,memory_usage,disk_io,network_latency,failure_cause
2025-07-09 06:15:21,44.54,44.17,215.2,191.67,Network Delay
2025-07-09 06:10:21,42.4,42.25,246.81,31.26,None
2025-07-09 06:05:21,59.29,61.9,248.34,68.45,None
2025-07-09 06:00:21,42.67,54.81,245.84,27.7,None
2025-07-09 05:55:21,43.11,78.23,111.58,81.34,None
2025-07-09 05:50:21,90.38,65.53,202.7,64.09,CPU Overload
2025-07-09 05:45:21,52.49,86.86,177.31,54.82,Memory Issue
2025-07-09 05:40:21,33.36,64.91,572.11,19.6,Disk IO Bottleneck
2025-07-09 05:35:21,38.51,42.26,161.26,63.72,None
2025-07-09 05:30:21,93.75,49.87,161.41,29.52,CPU Overload
2025-07-09 05:25:21,49.15,82.19,241.6,40.43,None
2025-07-09 05:20:21,94.42,29.26,263.56,37.73,CPU Overload
2025-07-09 05:15:21,54.45,74.6,156.75,50.21,None
2025-07-09 05:10:21,44.85,95.05,79.27,70.54,Memory Issue
2025-07-09 05:05:21,90.69,44.8,222.36,45.95,CPU Overload
2025-07-09 05:00:21,31.34,55.15,124.1,63.17,None
2025-07-09 04:55:21,31.92,27.97,190.2,26.7,None
2025-07-09 04:50:21,38.0,67.37,232.95,69.35,None
2025-07-09 04:45:21,94.41,86.65,270.25,43.98,CPU Overload
2025-07-09 04:40:21,36.17,48.47,214.33,15.52,None
2025-07-09 04:35:21,35.18,51.07,163.87,73.37,None
2025-07-09 04:30:21,60.07,83.65,293.03,98.02,None
2025-07-09 04:25:21,51.71,82.12,163.95,84.35,None
2025-07-09 04:20:21,99.74,42.75,253.79,35.76,CPU Overload
2025-07-09 04:15:21,40.75,4.2,162.22,68.25,None
2025-07-09 04:10:21,15.78,69.08,194.01,36.66,None
2025-07-09 04:05:21,64.77,83.68,201.54,42.28,None
2025-07-09 04:00:21,77.52,65.55,264.34,192.55,Network Delay
2025-07-09 03:55:21,50.23,58.78,227.12,11.36,None
2025-07-09 03:50:21,38.18,59.16,157.91,73.11,None
2025-07-09 03:45:21,49.44,100.0,248.48,30.39,None
2025-07-09 03:40:21,47.14,57.52,145.44,23.42,None
2025-07-09 03:35:21,50.22,12.48,285.47,19.82,None
2025-07-09 03:30:21,39.57,61.65,118.11,31.03,None
2025-07-09 03:25:21,52.57,43.81,191.45,54.07,None
2025-07-09 03:20:21,61.74,66.49,248.49,59.96,None
2025-07-09 03:15:21,41.66,44.54,222.6,56.81,None
2025-07-09 03:10:21,46.0,33.79,140.38,46.04,None
2025-07-09 03:05:21,48.29,68.13,173.02,26.47,None
2025-07-09 03:00:21,32.22,69.14,236.6,18.89,None
2025-07-09 02:55:21,71.14,26.01,139.08,46.45,None
2025-07-09 02:50:21,38.02,69.09,148.45,49.67,None
2025-07-09 02:45:21,32.6,65.13,147.23,38.29,None
2025-07-09 02:40:21,26.94,87.07,173.08,76.74,None
2025-07-09 02:35:21,35.31,62.13,140.73,37.74,None
2025-07-09 02:30:21,89.1,54.16,246.85,42.84,None
2025-07-09 02:25:21,37.52,65.58,275.16,57.43,None
2025-07-09 02:20:21,30.83,46.83,155.2,22.93,None
2025-07-09 02:15:21,47.91,49.83,251.51,33.79,None
2025-07-09 02:10:21,42.05,30.2,166.73,81.57,None
2025-07-09 02:05:21,51.96,71.2,261.89,16.83,None
2025-07-09 02:00:21,51.52,36.39,213.27,39.0,None
2025-07-09 01:55:21,47.06,91.1,119.25,39.45,Memory Issue
2025-07-09 01:50:21,48.36,71.62,127.53,31.45,None
2025-07-09 01:45:21,35.55,25.83,185.82,32.09,None
2025-07-09 01:40:21,40.56,98.02,294.32,31.52,Memory Issue
2025-07-09 01:35:21,71.54,33.08,577.3,82.61,Disk IO Bottleneck
2025-07-09 01:30:21,99.8,68.38,255.03,81.07,CPU Overload
2025-07-09 01:25:21,21.28,41.93,288.02,44.22,None
2025-07-09 01:20:21,71.86,39.93,183.92,24.93,None
2025-07-09 01:15:21,33.24,54.85,190.4,35.45,None
2025-07-09 01:10:21,23.56,63.18,102.1,57.17,None
2025-07-09 01:05:21,59.81,84.71,192.33,85.13,None
2025-07-09 01:00:21,90.44,32.14,231.66,52.74,CPU Overload
2025-07-09 00:55:21,96.68,13.35,165.44,71.69,CPU Overload
2025-07-09 00:50:21,31.85,41.92,108.82,123.97,Network Delay
2025-07-09 00:45:21,52.75,51.34,169.9,66.06,None
2025-07-09 00:40:21,57.71,32.92,236.71,22.9,None
2025-07-09 00:35:21,42.1,76.69,193.32,60.35,None
2025-07-09 00:30:21,54.89,33.21,250.17,53.4,None
2025-07-09 00:25:21,35.01,53.21,171.14,61.82,None
2025-07-09 00:20:21,70.03,93.93,280.47,68.9,Memory Issue
2025-07-09 00:15:21,42.27,67.47,217.06,12.28,None
2025-07-09 00:10:21,66.79,93.75,175.04,91.66,None
2025-07-09 00:05:21,36.46,45.66,183.92,20.65,None
2025-07-09 00:00:21,51.52,31.04,187.73,45.75,None
2025-07-08 23:55:21,45.93,69.45,166.69,97.46,None
2025-07-08 23:50:21,78.29,45.81,185.08,46.1,None
2025-07-08 23:45:21,54.2,66.96,284.42,49.99,None
2025-07-08 23:40:21,46.77,76.68,221.18,74.04,None
2025-07-08 23:35:21,54.96,82.91,564.54,71.12,Disk IO Bottleneck
2025-07-08 23:30:21,99.85,54.21,209.51,65.98,CPU Overload
2025-07-08 23:25:21,61.81,90.85,186.54,19.92,None
2025-07-08 23:20:21,94.65,46.15,238.25,45.31,CPU Overload
2025-07-08 23:15:21,48.43,67.08,196.65,76.1,None
2025-07-08 23:10:21,67.82,38.55,218.44,37.69,None
2025-07-08 23:05:21,71.14,68.47,160.3,68.76,None
2025-07-08 23:00:21,79.83,36.66,117.83,48.23,None
2025-07-08 22:55:21,45.43,94.23,192.96,69.32,Memory Issue
2025-07-08 22:50:21,33.6,56.61,239.78,28.56,None
2025-07-08 22:45:21,69.8,32.39,46.15,176.31,Network Delay
2025-07-08 22:40:21,48.77,69.49,195.89,71.78,None
2025-07-08 22:35:21,72.98,80.69,209.36,54.31,None
2025-07-08 22:30:21,97.75,48.04,174.63,45.75,CPU Overload
2025-07-08 22:25:21,29.57,37.23,186.56,101.38,Network Delay
2025-07-08 22:20:21,75.91,37.64,171.84,30.82,None
2025-07-08 22:15:21,44.2,86.3,251.93,56.44,Memory Issue
2025-07-08 22:10:21,26.22,73.36,223.13,21.29,None
2025-07-08 22:05:21,52.35,64.56,206.69,32.05,None
2025-07-08 22:00:21,23.5,56.37,598.98,53.4,Disk IO Bottleneck
2025-07-08 21:55:21,55.31,77.34,172.62,70.58,None
2025-07-08 21:50:21,61.61,100.0,214.04,26.39,None
2025-07-08 21:45:21,49.62,55.94,195.26,58.74,None
2025-07-08 21:40:21,34.5,93.85,296.7,102.44,Memory Issue
2025-07-08 21:35:21,59.21,27.6,269.18,55.18,None
2025-07-08 21:30:21,96.27,78.25,142.98,48.74,CPU Overload
2025-07-08 21:25:21,54.14,41.5,287.15,57.74,None
2025-07-08 21:20:21,43.5,93.2,157.09,19.18,None
2025-07-08 21:15:21,33.96,89.2,154.74,49.72,Memory Issue
2025-07-08 21:10:21,46.48,85.46,86.84,48.55,None
2025-07-08 21:05:21,44.35,51.08,254.61,19.54,None
2025-07-08 21:00:21,40.02,55.16,200.77,74.47,None
2025-07-08 20:55:21,23.82,66.82,168.67,53.93,None
2025-07-08 20:50:21,42.18,90.69,247.79,12.5,None
2025-07-08 20:45:21,66.91,71.94,202.99,77.29,None
2025-07-08 20:40:21,54.32,58.94,251.13,49.32,None
2025-07-08 20:35:21,51.94,86.36,172.13,65.78,Memory Issue
2025-07-08 20:30:21,36.77,51.59,183.78,84.25,None
2025-07-08 20:25:21,55.76,28.8,121.77,86.41,None
2025-07-08 20:20:21,57.37,92.45,153.61,44.03,None
2025-07-08 20:15:21,92.88,33.96,135.8,71.38,CPU Overload
2025-07-08 20:10:21,58.94,72.79,133.42,189.49,Network Delay
2025-07-08 20:05:21,53.93,56.35,95.63,41.37,None
2025-07-08 20:00:21,43.88,26.84,226.99,82.77,None
2025-07-08 19:55:21,60.31,55.53,142.97,46.77,None
2025-07-08 19:50:21,61.19,30.89,203.49,62.48,None
2025-07-08 19:45:21,55.79,88.85,171.87,42.73,Memory Issue
2025-07-08 19:40:21,40.53,61.87,179.8,49.64,None
2025-07-08 19:35:21,50.7,77.64,227.68,49.77,None
2025-07-08 19:30:21,59.25,80.22,137.44,25.86,None
2025-07-08 19:25:21,45.64,70.32,230.01,45.82,None
2025-07-08 19:20:21,98.2,71.33,244.1,20.26,CPU Overload
2025-07-08 19:15:21,35.14,100.0,175.4,39.37,None
2025-07-08 19:10:21,94.01,80.22,157.91,53.94,CPU Overload
2025-07-08 19:05:21,36.52,53.07,134.44,48.23,None
2025-07-08 19:00:21,51.43,31.16,170.34,28.96,None
2025-07-08 18:55:21,98.98,84.31,236.18,72.63,CPU Overload
2025-07-08 18:50:21,69.98,78.54,209.73,30.17,None
2025-07-08 18:45:21,46.78,68.99,168.17,32.6,None
2025-07-08 18:40:21,65.34,47.62,278.64,75.85,None
2025-07-08 18:35:21,62.49,55.33,145.96,82.86,None
2025-07-08 18:30:21,37.9,91.17,172.13,45.18,Memory Issue
2025-07-08 18:25:21,34.57,55.13,219.04,22.96,None
2025-07-08 18:20:21,56.6,53.03,254.4,73.72,None
2025-07-08 18:15:21,34.51,86.01,239.67,38.74,None
2025-07-08 18:10:21,54.77,89.76,187.7,20.55,None
2025-07-08 18:05:21,65.29,46.89,204.24,127.9,Network Delay
2025-07-08 18:00:21,48.99,77.91,248.33,188.6,Network Delay
2025-07-08 17:55:21,44.66,51.09,236.99,31.6,None
2025-07-08 17:50:21,97.42,47.65,206.17,63.42,CPU Overload
2025-07-08 17:45:21,99.88,83.54,104.65,66.92,CPU Overload
2025-07-08 17:40:21,71.93,94.31,132.27,56.35,Memory Issue
2025-07-08 17:35:21,93.32,77.09,251.82,64.03,CPU Overload
2025-07-08 17:30:21,35.45,47.61,121.36,39.74,None
2025-07-08 17:25:21,68.52,64.41,202.45,53.31,None
2025-07-08 17:20:21,41.33,54.15,292.04,45.81,None
2025-07-08 17:15:21,36.82,23.52,237.72,43.95,None
2025-07-08 17:10:21,74.42,62.77,121.28,60.11,None
2025-07-08 17:05:21,58.8,0.0,201.48,33.34,None
2025-07-08 17:00:21,41.89,56.3,177.99,23.39,None
2025-07-08 16:55:21,44.65,51.87,212.92,64.53,None
2025-07-08 16:50:21,73.59,56.03,97.73,174.03,Network Delay
2025-07-08 16:45:21,62.74,63.3,178.99,32.77,None
2025-07-08 16:40:21,42.06,47.07,527.52,48.6,Disk IO Bottleneck
2025-07-08 16:35:21,61.46,58.33,215.72,50.39,None
2025-07-08 16:30:21,53.52,82.19,161.03,44.83,None
2025-07-08 16:25:21,54.46,46.2,130.27,72.48,None
2025-07-08 16:20:21,32.58,14.62,222.31,61.66,None
2025-07-08 16:15:21,59.0,72.57,118.65,17.37,None
2025-07-08 16:10:21,61.88,79.95,279.58,68.49,None
2025-07-08 16:05:21,90.25,54.74,214.61,60.44,CPU Overload
2025-07-08 16:00:21,54.01,36.74,206.41,76.46,None
2025-07-08 15:55:21,61.25,69.36,245.89,47.09,None
2025-07-08 15:50:21,67.06,30.32,204.22,79.57,None
2025-07-08 15:45:21,50.54,54.06,213.76,28.5,None
2025-07-08 15:40:21,83.24,15.76,179.62,46.36,None
2025-07-08 15:35:21,97.73,40.11,159.01,45.23,CPU Overload
2025-07-08 15:30:21,55.4,30.19,217.96,40.75,None
2025-07-08 15:25:21,91.71,73.97,235.3,76.82,CPU Overload
2025-07-08 15:20:21,47.53,82.73,217.76,60.86,None
2025-07-08 15:15:21,93.32,48.91,249.72,60.54,CPU Overload
2025-07-08 15:10:21,87.16,85.09,229.23,60.82,Memory Issue
2025-07-08 15:05:21,23.42,60.23,235.39,19.59,None
2025-07-08 15:00:21,55.98,29.83,221.26,23.47,None
2025-07-08 14:55:21,59.03,49.87,226.54,61.79,None
2025-07-08 14:50:21,38.65,91.94,217.96,163.37,Network Delay
2025-07-08 14:45:21,37.41,91.08,196.77,33.52,Memory Issue
2025-07-08 14:40:21,40.08,38.7,315.26,65.03,None
2025-07-08 14:35:21,39.03,95.88,225.69,59.27,None
2025-07-08 14:30:21,96.44,21.58,204.37,69.87,None
2025-07-08 14:25:21,43.19,89.74,123.86,59.27,Memory Issue
2025-07-08 14:20:21,71.66,100.0,285.31,30.25,None
2025-07-08 14:15:21,51.89,51.32,156.59,130.84,Network Delay
2025-07-08 14:10:21,43.15,27.78,195.2,71.81,None
2025-07-08 14:05:21,33.29,77.62,168.83,88.88,None
2025-07-08 14:00:21,91.8,48.28,134.13,20.37,CPU Overload
2025-07-08 13:55:21,48.33,46.71,202.63,114.91,Network Delay
2025-07-08 13:50:21,50.45,57.45,218.09,28.29,None
2025-07-08 13:45:21,57.25,84.11,160.62,42.92,None
2025-07-08 13:40:21,47.19,38.71,152.66,58.96,None
2025-07-08 13:35:21,59.1,77.05,296.71,46.48,None
2025-07-08 13:30:21,33.17,74.74,247.75,68.29,None
2025-07-08 13:25:21,97.48,80.85,135.83,49.27,CPU Overload
2025-07-08 13:20:21,43.75,73.32,213.46,44.61,None
2025-07-08 13:15:21,52.9,84.03,247.85,74.74,None
2025-07-08 13:10:21,53.95,89.1,146.53,42.73,Memory Issue
2025-07-08 13:05:21,55.75,44.14,204.04,45.41,None
2025-07-08 13:00:21,33.29,82.65,234.45,70.45,None
2025-07-08 12:55:21,38.46,72.05,253.9,32.49,None
2025-07-08 12:50:21,48.2,45.83,193.52,66.38,None
2025-07-08 12:45:21,63.45,87.78,161.6,55.33,Memory Issue
2025-07-08 12:40:21,55.59,65.03,120.02,80.45,None
2025-07-08 12:35:21,27.99,62.62,284.44,41.32,None
2025-07-08 12:30:21,60.33,47.62,245.81,83.1,None
2025-07-08 12:25:21,51.31,60.47,188.62,36.4,None
2025-07-08 12:20:21,91.39,53.96,118.58,58.12,CPU Overload
2025-07-08 12:15:21,98.81,42.46,226.33,61.84,CPU Overload
2025-07-08 12:10:21,69.03,73.71,115.28,36.45,None
2025-07-08 12:05:21,98.93,63.43,192.14,19.95,CPU Overload
2025-07-08 12:00:21,96.88,58.83,230.23,48.39,CPU Overload
2025-07-08 11:55:21,51.79,34.21,307.28,55.51,None
2025-07-08 11:50:21,34.8,80.56,183.6,29.43,None
2025-07-08 11:45:21,38.18,57.77,468.03,57.69,Disk IO Bottleneck
2025-07-08 11:40:21,55.74,64.94,422.76,54.24,Disk IO Bottleneck
2025-07-08 11:35:21,97.68,36.39,213.62,31.93,CPU Overload
2025-07-08 11:30:21,43.85,71.63,185.96,65.33,None
2025-07-08 11:25:21,91.29,53.43,253.97,39.54,CPU Overload
2025-07-08 11:20:21,55.3,67.31,189.45,42.29,None
2025-07-08 11:15:21,81.02,99.22,254.96,59.03,Memory Issue
2025-07-08 11:10:21,63.19,53.59,204.33,49.93,None
2025-07-08 11:05:21,53.98,100.0,590.57,30.11,Disk IO Bottleneck
2025-07-08 11:00:21,66.36,93.38,461.92,64.98,Disk IO Bottleneck
2025-07-08 10:55:21,80.52,51.46,270.14,59.26,None
2025-07-08 10:50:21,20.52,76.61,230.87,32.27,None
2025-07-08 10:45:21,93.4,60.81,172.97,73.67,CPU Overload
2025-07-08 10:40:21,39.96,84.16,190.74,37.51,None
2025-07-08 10:35:21,23.2,58.75,245.86,74.3,None
2025-07-08 10:30:21,62.01,49.59,221.74,64.53,None
2025-07-08 10:25:21,58.36,87.97,147.78,48.61,Memory Issue
2025-07-08 10:20:21,45.41,78.45,570.91,6.25,Disk IO Bottleneck
2025-07-08 10:15:21,41.83,98.04,255.75,45.32,Memory Issue
2025-07-08 10:10:21,50.91,40.15,149.0,54.9,None
2025-07-08 10:05:21,36.37,94.1,232.9,59.08,None
2025-07-08 10:00:21,90.32,19.99,187.74,82.69,CPU Overload
2025-07-08 09:55:21,40.26,91.49,310.16,71.75,Memory Issue
2025-07-08 09:50:21,90.37,66.89,257.52,56.45,CPU Overload
2025-07-08 09:45:21,60.67,67.25,513.96,46.74,Disk IO Bottleneck
2025-07-08 09:40:21,49.93,76.44,259.28,37.72,None
2025-07-08 09:35:21,39.96,100.0,178.87,51.56,None
2025-07-08 09:30:21,40.65,55.74,196.56,45.65,None
2025-07-08 09:25:21,99.51,70.64,178.23,40.14,CPU Overload
2025-07-08 09:20:21,37.39,80.68,282.53,84.89,None
2025-07-08 09:15:21,49.13,82.81,285.41,115.77,Network Delay
2025-07-08 09:10:21,44.96,23.18,108.71,45.88,None
2025-07-08 09:05:21,58.67,39.24,197.69,38.7,None
2025-07-08 09:00:21,52.21,61.43,234.01,54.58,None
2025-07-08 08:55:21,60.06,96.42,174.06,34.11,Memory Issue
2025-07-08 08:50:21,35.81,85.8,213.58,68.19,Memory Issue
2025-07-08 08:45:21,16.64,92.96,241.16,63.58,None
2025-07-08 08:40:21,47.36,38.39,224.96,29.7,None
2025-07-08 08:35:21,99.79,46.96,231.72,57.0,CPU Overload
2025-07-08 08:30:21,98.73,28.76,210.13,18.2,CPU Overload
2025-07-08 08:25:21,68.61,66.84,255.16,43.68,None
2025-07-08 08:20:21,33.01,37.52,246.41,59.43,None
2025-07-08 08:15:21,28.97,72.12,201.95,25.64,None
2025-07-08 08:10:21,32.37,99.1,206.05,44.74,Memory Issue
2025-07-08 08:05:21,61.68,47.6,237.97,35.78,None
2025-07-08 08:00:21,66.51,64.07,229.05,61.55,None
2025-07-08 07:55:21,35.66,51.28,283.74,72.46,None
2025-07-08 07:50:21,54.04,85.54,195.81,51.91,Memory Issue
2025-07-08 07:45:21,47.66,92.23,175.8,55.82,None
2025-07-08 07:40:21,59.33,65.58,229.13,38.75,None
2025-07-08 07:35:21,69.19,90.77,194.79,17.34,None
2025-07-08 07:30:21,54.14,96.53,136.02,56.92,Memory Issue
2025-07-08 07:25:21,44.15,47.73,185.76,55.74,None
2025-07-08 07:20:21,35.74,87.78,190.99,68.92,Memory Issue
2025-07-08 07:15:21,47.89,51.35,24.9,18.41,None
2025-07-08 07:10:21,31.89,56.07,532.02,35.86,Disk IO Bottleneck
2025-07-08 07:05:21,34.66,88.88,239.89,55.32,Memory Issue
2025-07-08 07:00:21,41.11,70.99,572.8,41.68,Disk IO Bottleneck
2025-07-08 06:55:21,74.82,64.68,220.91,167.32,Network Delay
2025-07-08 06:50:21,47.12,75.27,292.41,84.57,None
2025-07-08 06:45:21,41.84,84.36,265.54,68.1,None
2025-07-08 06:40:21,83.76,59.54,207.96,32.05,None
2025-07-08 06:35:21,54.17,85.0,265.98,62.75,None
2025-07-08 06:30:21,97.45,84.94,267.87,78.47,CPU Overload
2025-07-08 06:25:21,45.18,65.5,107.08,41.99,None
2025-07-08 06:20:21,51.19,80.48,156.96,24.24,None
2025-07-08 06:15:21,48.92,65.39,226.11,64.66,None
2025-07-08 06:10:21,32.56,47.27,199.13,51.43,None
2025-07-08 06:05:21,64.53,77.0,126.73,22.22,None
2025-07-08 06:00:21,16.45,77.37,173.81,59.74,None
2025-07-08 05:55:21,66.68,62.16,213.44,45.33,None
2025-07-08 05:50:21,43.25,38.43,164.22,36.79,None
2025-07-08 05:45:21,19.58,74.67,287.58,62.91,None
2025-07-08 05:40:21,33.65,38.88,482.35,52.91,Disk IO Bottleneck
2025-07-08 05:35:21,37.58,50.8,207.85,44.62,None
2025-07-08 05:30:21,44.64,48.81,127.68,34.85,None
2025-07-08 05:25:21,39.51,61.0,229.08,43.7,None
2025-07-08 05:20:21,57.42,46.41,174.23,30.98,None
2025-07-08 05:15:21,67.98,82.27,178.51,48.43,None
2025-07-08 05:10:21,94.82,75.8,146.39,60.34,CPU Overload
2025-07-08 05:05:21,34.14,25.95,263.75,56.69,None
2025-07-08 05:00:21,49.35,37.86,161.69,72.36,None
2025-07-08 04:55:21,37.42,85.86,225.35,24.01,None
2025-07-08 04:50:21,50.42,62.89,291.81,59.91,None
2025-07-08 04:45:21,95.14,14.79,161.55,60.88,CPU Overload
2025-07-08 04:40:21,48.59,59.34,217.89,29.49,None
2025-07-08 04:35:21,27.55,71.03,200.52,26.58,None
2025-07-08 04:30:21,52.35,85.23,196.87,67.2,Memory Issue
2025-07-08 04:25:21,54.19,79.67,274.96,29.0,None
2025-07-08 04:20:21,50.85,75.85,57.62,78.4,None
2025-07-08 04:15:21,78.18,54.48,182.9,124.12,Network Delay
2025-07-08 04:10:21,55.48,92.27,192.82,64.77,None
2025-07-08 04:05:21,92.76,65.76,139.88,38.47,CPU Overload
2025-07-08 04:00:21,57.42,85.96,259.5,41.53,None
2025-07-08 03:55:21,48.77,49.03,157.14,48.81,None
2025-07-08 03:50:21,43.18,46.24,319.32,193.16,Network Delay
2025-07-08 03:45:21,58.18,66.74,550.12,48.64,Disk IO Bottleneck
2025-07-08 03:40:21,28.12,55.35,404.66,54.83,Disk IO Bottleneck
2025-07-08 03:35:21,72.34,64.85,151.47,49.62,None
2025-07-08 03:30:21,62.01,27.22,133.49,46.0,None
2025-07-08 03:25:21,93.71,77.11,193.23,86.79,CPU Overload
2025-07-08 03:20:21,57.67,74.45,168.86,30.43,None
2025-07-08 03:15:21,72.47,57.89,189.19,46.5,None
2025-07-08 03:10:21,49.19,73.58,173.67,33.83,None
2025-07-08 03:05:21,93.21,63.07,139.54,1.43,CPU Overload
2025-07-08 03:00:21,50.67,60.89,209.57,41.54,None
2025-07-08 02:55:21,70.51,100.0,175.38,24.05,None
2025-07-08 02:50:21,51.95,35.2,253.27,46.71,None
2025-07-08 02:45:21,78.38,46.84,237.51,43.84,None
2025-07-08 02:40:21,39.16,71.02,142.57,51.47,None
2025-07-08 02:35:21,60.96,44.2,225.23,32.67,None
2025-07-08 02:30:21,52.41,84.87,200.76,65.16,None
2025-07-08 02:25:21,44.34,38.23,173.95,72.61,None
2025-07-08 02:20:21,42.4,72.61,326.38,79.3,None
2025-07-08 02:15:21,99.82,59.71,172.29,24.54,CPU Overload
2025-07-08 02:10:21,56.49,44.36,165.53,54.18,None
2025-07-08 02:05:21,49.13,55.76,231.6,60.01,None
2025-07-08 02:00:21,41.57,91.3,192.72,40.06,None
2025-07-08 01:55:21,3.98,39.86,538.07,22.61,Disk IO Bottleneck
2025-07-08 01:50:21,38.4,20.01,228.15,21.17,None
2025-07-08 01:45:21,64.5,22.6,241.37,76.57,None
2025-07-08 01:40:21,52.12,46.19,228.13,48.09,None
2025-07-08 01:35:21,28.07,69.05,211.68,67.71,None
2025-07-08 01:30:21,63.96,26.8,253.75,78.12,None
2025-07-08 01:25:21,51.81,76.76,589.87,43.21,Disk IO Bottleneck
2025-07-08 01:20:21,49.61,59.2,274.02,30.85,None
2025-07-08 01:15:21,93.99,57.39,155.37,22.71,CPU Overload
2025-07-08 01:10:21,43.26,25.98,188.77,67.44,None
2025-07-08 01:05:21,34.85,70.78,268.26,26.89,None
2025-07-08 01:00:21,51.38,73.77,216.41,5.02,None
2025-07-08 00:55:21,51.56,10.23,580.86,68.79,Disk IO Bottleneck
2025-07-08 00:50:21,36.81,75.82,206.59,39.75,None
2025-07-08 00:45:21,65.29,70.48,223.17,62.15,None
2025-07-08 00:40:21,67.05,55.54,250.13,71.59,None
2025-07-08 00:35:21,42.13,99.42,245.34,100.6,Memory Issue
2025-07-08 00:30:21,31.81,47.04,246.18,39.08,None
2025-07-08 00:25:21,54.48,56.46,91.35,63.75,None
2025-07-08 00:20:21,38.63,30.72,170.12,26.83,None
2025-07-08 00:15:21,54.36,69.71,122.13,146.28,Network Delay
2025-07-08 00:10:21,94.1,68.52,249.2,75.35,CPU Overload
2025-07-08 00:05:21,44.57,43.53,128.69,47.71,None
2025-07-08 00:00:21,55.6,40.82,211.71,56.44,None
2025-07-07 23:55:21,64.97,81.72,219.26,37.34,None
2025-07-07 23:50:21,51.85,55.23,195.31,18.62,None
2025-07-07 23:45:21,57.97,86.47,114.65,20.83,Memory Issue
2025-07-07 23:40:21,51.93,54.08,200.83,49.54,None
2025-07-07 23:35:21,97.25,41.26,280.1,61.67,CPU Overload
2025-07-07 23:30:21,84.48,35.9,262.89,66.64,None
2025-07-07 23:25:21,50.09,41.25,65.54,61.77,None
2025-07-07 23:20:21,65.67,39.73,327.88,94.33,None
2025-07-07 23:15:21,58.65,85.31,288.6,54.21,None
2025-07-07 23:10:21,41.75,21.37,240.64,49.42,None
2025-07-07 23:05:21,44.38,50.51,191.26,18.94,None
2025-07-07 23:00:21,83.45,85.11,270.4,75.0,None
2025-07-07 22:55:21,49.37,98.56,206.55,78.88,Memory Issue
2025-07-07 22:50:21,60.61,91.64,165.44,45.86,Memory Issue
2025-07-07 22:45:21,58.87,43.43,175.96,50.59,None
2025-07-07 22:40:21,49.24,56.68,492.78,63.33,Disk IO Bottleneck
2025-07-07 22:35:21,60.57,88.31,230.85,19.35,None
2025-07-07 22:30:21,40.73,38.73,217.99,52.34,None
2025-07-07 22:25:21,59.76,98.56,245.51,19.57,Memory Issue
2025-07-07 22:20:21,90.29,61.19,212.18,35.59,CPU Overload
2025-07-07 22:15:21,71.82,77.72,228.51,51.3,None
2025-07-07 22:10:21,45.75,40.81,449.46,24.89,Disk IO Bottleneck
2025-07-07 22:05:21,68.47,53.79,244.35,32.99,None
2025-07-07 22:00:21,80.67,56.83,216.12,13.69,None
2025-07-07 21:55:21,93.9,40.7,170.82,42.28,CPU Overload
2025-07-07 21:50:21,57.31,86.34,223.26,30.84,Memory Issue
2025-07-07 21:45:21,48.56,64.96,169.87,77.77,None
2025-07-07 21:40:21,49.05,37.92,325.83,194.71,Network Delay
2025-07-07 21:35:21,61.21,25.05,261.99,22.46,None
2025-07-07 21:30:21,64.52,91.36,169.76,47.56,Memory Issue
2025-07-07 21:25:21,53.2,95.63,172.88,74.0,Memory Issue
2025-07-07 21:20:21,59.06,86.57,209.7,40.56,Memory Issue
2025-07-07 21:15:21,46.85,49.89,91.76,70.99,None
2025-07-07 21:10:21,45.38,40.65,445.95,67.52,Disk IO Bottleneck
2025-07-07 21:05:21,21.04,50.62,215.99,62.26,None
2025-07-07 21:00:21,44.95,82.18,210.54,67.37,None
2025-07-07 20:55:21,55.4,68.43,221.47,39.85,None
2025-07-07 20:50:21,90.96,86.44,214.48,55.69,CPU Overload
2025-07-07 20:45:21,28.23,94.61,255.36,66.65,Memory Issue
2025-07-07 20:40:21,60.41,86.53,102.91,58.68,Memory Issue
2025-07-07 20:35:21,96.53,67.13,181.18,42.28,CPU Overload
2025-07-07 20:30:21,40.15,70.06,230.86,54.37,None
2025-07-07 20:25:21,17.84,58.54,211.38,46.58,None
2025-07-07 20:20:21,48.73,83.04,253.51,70.43,None
2025-07-07 20:15:21,68.28,37.13,132.39,83.35,None
2025-07-07 20:10:21,57.21,34.03,173.81,43.96,None
2025-07-07 20:05:21,28.82,40.93,231.03,76.94,None
2025-07-07 20:00:21,94.83,61.53,155.65,91.08,CPU Overload
2025-07-07 19:55:21,38.88,31.81,131.91,47.78,None
2025-07-07 19:50:21,36.36,75.96,135.78,35.91,None
2025-07-07 19:45:21,51.09,84.68,202.92,18.69,None
2025-07-07 19:40:21,58.27,35.88,128.88,67.76,None
2025-07-07 19:35:21,73.42,68.0,211.63,65.54,None
2025-07-07 19:30:21,66.64,68.82,177.08,48.33,None
2025-07-07 19:25:21,37.77,86.54,216.46,45.79,Memory Issue
2025-07-07 19:20:21,44.14,36.65,144.67,106.47,Network Delay
2025-07-07 19:15:21,65.16,68.45,285.33,133.47,Network Delay
2025-07-07 19:10:21,56.96,86.22,259.52,0.0,None
2025-07-07 19:05:21,59.58,20.48,104.26,15.2,None
2025-07-07 19:00:21,41.92,77.28,149.22,161.27,Network Delay
2025-07-07 18:55:21,48.62,75.55,490.66,63.41,Disk IO Bottleneck
